n_inf,n_sub,d_true_um,abs_x,angle_deg,pol,resolution_cm,snr,F_line,Re_eff,median_absq,p95_absq,max_absq,F_cav_from_median_absq,d_fit_um,rel_bias,d_fit_nz_um,rel_bias_nz,dn_nz,mse
4.2,3.0,7.0,0.5,15.0,avg,2.0,,1.9003512340221063,0.22166630207894833,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,7.00003766916646,5.3813094942662635e-06,7.020300502031087,0.0029000717187266695,-0.01197406618183674,7.610445105115238e-05
4.2,3.0,7.0,0.5,15.0,avg,2.0,200.0,1.9024479428352485,0.22197788269973456,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,7.000045504466556,6.5006380793875e-06,7.020491880074738,0.002927411439248319,-0.012082238758087227,7.955082329037433e-05
4.2,3.0,7.0,0.5,15.0,avg,2.0,50.0,2.2814432111287934,0.2762479970191797,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999991775874833,1.1748750238079912e-06,7.03233175110218,0.004618821586025668,-0.019078721158278855,0.00013694804065026003
4.2,3.0,7.0,0.5,15.0,avg,4.0,,1.8705268657365453,0.2172225048706978,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999929053391094,1.0135229843705978e-05,7.039780141542746,0.005682877363249413,-0.023484456672559505,9.516661498594545e-05
4.2,3.0,7.0,0.5,15.0,avg,4.0,200.0,1.8759740881412148,0.21803575452392285,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999974914848037,3.5835931375365656e-06,7.03867834008267,0.005525477154667081,-0.02281122407119886,9.915973353147874e-05
4.2,3.0,7.0,0.5,15.0,avg,4.0,50.0,1.8755969472820808,0.21797947186772235,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999744899729253,3.644289582105387e-05,7.018487418112421,0.002641059730345801,-0.011075802423203553,0.00015037764668465153
4.2,3.0,7.0,0.5,15.0,avg,8.0,,1.8659434490168372,0.21653766673580432,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999731512572413,3.835534679819119e-05,7.072638768342787,0.01037696690611245,-0.042763822147423664,0.00012399192721332435
4.2,3.0,7.0,0.5,15.0,avg,8.0,200.0,1.8760539677904897,0.21804767493070396,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999750683533145,3.561663812209507e-05,7.075051632662355,0.010721661808907814,-0.04415336158598171,0.00012662931993385324
4.2,3.0,7.0,0.5,15.0,avg,8.0,50.0,1.857955220555261,0.2153429000705208,0.10174613115897431,0.10342494428812127,0.10351805964743328,1.115603141304065,6.999863821974151,1.9454003692663336e-05,7.078108035483558,0.011158290783365388,-0.04586028979176125,0.00018613699705012038
4.2,3.0,7.0,0.5,15.0,s,0.0,,1.8188226957481801,0.20946869578261104,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000093779370051,1.3397052864405623e-05,7.010462488397299,0.0014946411996141456,-0.0061356280848112125,7.572975252229169e-05
4.2,3.0,7.0,0.5,15.0,s,0.0,200.0,1.8182379527587114,0.20938065847459053,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000144028126773,2.0575446681801524e-05,7.018861705513123,0.002694529359017547,-0.01106445009250698,8.02553664019471e-05
4.2,3.0,7.0,0.5,15.0,s,0.0,50.0,1.8117903160149593,0.20840942394748932,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000088310439744,1.2615777106285617e-05,6.979675634451036,0.002903480792709142,0.012136115747686263,0.00014107261512540326
4.2,3.0,7.0,0.5,15.0,s,1.0,,1.8188226957481801,0.20946869578261104,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.0000937794404186,1.339706291693586e-05,7.010462371205055,0.0014946244578649523,-0.006135558825124214,7.572975252229232e-05
4.2,3.0,7.0,0.5,15.0,s,1.0,200.0,1.8296814516885822,0.2111021860974749,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000088136801713,1.2590971673276385e-05,7.009439571139522,0.001348510162788839,-0.005534551683225848,7.80043777154924e-05
4.2,3.0,7.0,0.5,15.0,s,1.0,50.0,1.8337828034143617,0.21171847029931987,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000073362987733,1.0480426818964312e-05,7.034506802175918,0.004929543167988294,-0.020310583653764525,0.00012960470724709405
4.2,3.0,7.0,0.5,15.0,s,2.0,,1.895057598836336,0.22087915474673517,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000038246310892,5.463758698809329e-06,7.020852300399629,0.002978900057089895,-0.012298871250004999,7.980409278440034e-05
4.2,3.0,7.0,0.5,15.0,s,2.0,200.0,1.8900768429288763,0.22013789595839806,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999952250476209,6.821360541562983e-06,7.029100204154508,0.004157172022072585,-0.017204061823344344,8.61181004927965e-05
4.2,3.0,7.0,0.5,15.0,s,2.0,50.0,2.2481858936050942,0.271662622081529,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000045385560041,6.483651434407989e-06,7.0362828046378505,0.005183257805407214,-0.021368662190576166,0.00013705041188815523
4.2,3.0,7.0,0.5,15.0,s,4.0,,1.864103233480772,0.2162625672279011,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999926818604261,1.0454485105551978e-05,7.041048594545471,0.00586408493506723,-0.024228911050727178,9.99424760690554e-05
4.2,3.0,7.0,0.5,15.0,s,4.0,200.0,1.8693785816699982,0.21705097942302545,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999918174158534,1.1689405923728405e-05,7.047911105318816,0.006844443616973704,-0.02825023178295432,0.00010387749982441151
4.2,3.0,7.0,0.5,15.0,s,4.0,50.0,2.2377945615080264,0.2702225406974921,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,7.000096741814884,1.3820259269183208e-05,7.026998669171864,0.0038569527388377773,-0.01588288097106721,0.0001563957090089635
4.2,3.0,7.0,0.5,15.0,s,8.0,,1.8610306689650842,0.21580306098539367,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999724192174863,3.9401117876687e-05,7.075093740442347,0.010727677206049613,-0.04419266834025473,0.00013032775126019518
4.2,3.0,7.0,0.5,15.0,s,8.0,200.0,1.8613064907719277,0.2158443196448598,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999716144558002,4.05507774282451e-05,7.077340744892661,0.011048677841808694,-0.04550032798927102,0.00013413201552161234
4.2,3.0,7.0,0.5,15.0,s,8.0,50.0,1.836182383183635,0.21207886401454817,0.10174613115897432,0.10342494428812125,0.10351805964743328,1.115603141304065,6.999653501196616,4.949982905484112e-05,7.082466441774928,0.011780920253561129,-0.048506585214354074,0.00019291041519644704
4.2,3.0,7.0,0.5,15.0,p,0.0,,1.82749976244745,0.21077420360462668,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000089810975285,1.283013932645056e-05,7.010102384082593,0.0014431977260847312,-0.005925099132095019,6.883918658627503e-05
4.2,3.0,7.0,0.5,15.0,p,0.0,200.0,1.8288995766219267,0.21098465578742912,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000089787139322,1.282673418881838e-05,7.015876760426497,0.002268108632356761,-0.009335073272539579,7.126005359899649e-05
4.2,3.0,7.0,0.5,15.0,p,0.0,50.0,1.8028282130538749,0.2070579296239471,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.0000392449083595,5.60641547992751e-06,7.023573026458597,0.003367575208370991,-0.013903720202087843,0.00012819174727877154
4.2,3.0,7.0,0.5,15.0,p,1.0,,1.82749976244745,0.21077420360462668,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000089810957614,1.2830136801993725e-05,7.010102360756228,0.001443194393746897,-0.005925085344770116,6.883918658627495e-05
4.2,3.0,7.0,0.5,15.0,p,1.0,200.0,1.8310406459236643,0.2113064655416102,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000111907089179,1.5986727025613895e-05,7.0032086324739025,0.0004583760677003517,-0.0018331620776558721,7.282392821344514e-05
4.2,3.0,7.0,0.5,15.0,p,1.0,50.0,1.8322772756751806,0.211492288145675,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000226062127363,3.229458962333049e-05,7.006256146620137,0.0008937352314481371,-0.0035707365382156736,0.00012463513426610442
4.2,3.0,7.0,0.5,15.0,p,2.0,,1.905722812381985,0.22246432266646565,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.0000370873865405,5.298198077216146e-06,7.019746546693499,0.0028209352419284223,-0.011647938655533237,7.249742569899149e-05
4.2,3.0,7.0,0.5,15.0,p,2.0,200.0,1.90938484963912,0.22300795133797052,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000060743244191,8.677606313004357e-06,7.021383162280582,0.003054737468654573,-0.012598423110971198,7.524821653528239e-05
4.2,3.0,7.0,0.5,15.0,p,2.0,50.0,1.8924319984649371,0.22048847746668912,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999698630507198,4.3052784686002455e-05,7.044845495460405,0.00640649935148639,-0.026586196369334923,0.00012291287896488078
4.2,3.0,7.0,0.5,15.0,p,4.0,,1.8760677195021147,0.21804972707733689,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999931292652031,9.815335424180813e-06,7.038505538312803,0.005500791187543287,-0.022736118888437695,9.051449885113836e-05
4.2,3.0,7.0,0.5,15.0,p,4.0,200.0,1.872287461805869,0.217485433282887,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999910670795495,1.2761314929348494e-05,7.044322715771221,0.006331816538745879,-0.026156320430271426,9.502510034828053e-05
4.2,3.0,7.0,0.5,15.0,p,4.0,50.0,2.269162930243871,0.27455904490947547,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,7.000029561062611,4.223008944442037e-06,7.040210219432837,0.005744317061833902,-0.023679155004675222,0.00014437284912619037
4.2,3.0,7.0,0.5,15.0,p,8.0,,1.8709116737893663,0.2172799786764849,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999738853086575,3.730670191780051e-05,7.070172602751322,0.010024657535903156,-0.04132745347240905,0.00011782554355112195
4.2,3.0,7.0,0.5,15.0,p,8.0,200.0,1.8669048823049106,0.21668136231708535,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999730797238256,3.845753739195601e-05,7.0760409551458165,0.010862993592259507,-0.044738575917554695,0.00012184033803893941
4.2,3.0,7.0,0.5,15.0,p,8.0,50.0,1.8416081748282465,0.21289328324811785,0.0973512355492234,0.09897784288031944,0.09906807800075754,1.0859299585501425,6.999806559537515,2.763435178351362e-05,7.084073584872517,0.012010512124645243,-0.04934818948493299,0.0001698606672879642
4.2,3.0,7.0,1.0,10.0,avg,0.0,,1.8265627027838196,0.2106332988380751,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000080004369448,1.1429195635491243e-05,7.01140494727331,0.0016292781819014582,-0.006713556079345076,7.199837695793783e-05
4.2,3.0,7.0,1.0,10.0,avg,0.0,200.0,1.8364395959301598,0.212117487146737,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000099502204099,1.421460058560951e-05,7.003407984104055,0.00048685487200789926,-0.001961715737189611,7.669995714955224e-05
4.2,3.0,7.0,1.0,10.0,avg,0.0,50.0,2.373488525591794,0.28874893350791914,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.0001358607339,1.9408676271481795e-05,7.020892935231346,0.002984705033049373,-0.012290880099771724,0.00012658534894598213
4.2,3.0,7.0,1.0,10.0,avg,1.0,,1.8265627027838196,0.2106332988380751,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000080004369465,1.1429195637902012e-05,7.011405080014951,0.0016292971449929996,-0.00671363467695694,7.199837695793788e-05
4.2,3.0,7.0,1.0,10.0,avg,1.0,200.0,1.8296846664410726,0.21110266930606117,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000116595730513,1.6656532930449585e-05,7.005817354000548,0.000831050571506913,-0.003380584654939857,7.595422486936664e-05
4.2,3.0,7.0,1.0,10.0,avg,1.0,50.0,1.8613528331205784,0.21585125156419432,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000058187890852,8.31255583604624e-06,6.998210598533227,0.00025562878096759993,0.0011015867282203994,0.00012296713918489552
4.2,3.0,7.0,1.0,10.0,avg,2.0,,1.9030844274300025,0.22207244544406396,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.000033318670355,4.75981005073781e-06,7.022419720154868,0.003202817164981196,-0.013251920459623694,7.627495379625131e-05
4.2,3.0,7.0,1.0,10.0,avg,2.0,200.0,1.9095816094462432,0.22303715069332977,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,7.0001103177299315,1.5759675704504366e-05,7.026252289631659,0.003750327090236943,-0.015467594222505494,8.03394238283885e-05
4.2,3.0,7.0,1.0,10.0,avg,2.0,50.0,2.217187799786463,0.2673564536081252,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.9999266725351355,1.047535212350681e-05,7.054510769665975,0.007787252809425002,-0.03217052246048573,0.00013119112405987314
4.2,3.0,7.0,1.0,10.0,avg,4.0,,1.8717397068400723,0.2174036392229288,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.999939064937454,8.705008935144016e-06,7.043802677542342,0.006257525363191669,-0.025888134250207608,9.65301523124584e-05
4.2,3.0,7.0,1.0,10.0,avg,4.0,200.0,1.876453724340996,0.21810732811612948,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.999981386915297,2.659012100408071e-06,7.0430391163487265,0.0061484451926752115,-0.025415394021065154,9.958075798950526e-05
4.2,3.0,7.0,1.0,10.0,avg,4.0,50.0,1.866854741153865,0.216673868777553,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.9998487547208486,2.1606468450206607e-05,7.0645586691444135,0.009222667020630506,-0.03808216508796003,0.00015792688503164995
4.2,3.0,7.0,1.0,10.0,avg,8.0,,1.8676614606448785,0.21679442483323805,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.999764662695462,3.361961493400908e-05,7.07964780033055,0.011378257190078551,-0.046907510864989364,0.00012734482611184052
4.2,3.0,7.0,1.0,10.0,avg,8.0,200.0,1.8662965284571162,0.21659044046041248,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.999740587633247,3.7058909536139394e-05,7.083521925828508,0.011931703689786894,-0.04917012217353819,0.00013220669819949922
4.2,3.0,7.0,1.0,10.0,avg,8.0,50.0,1.8353752609543446,0.2119576565951311,0.1004726418553048,0.10216823527963198,0.10226225534860699,1.1070300431675675,6.9997562557407536,3.482060846377826e-05,7.069270331991356,0.009895761713050812,-0.04087765636425179,0.00018738704621531514
4.2,3.0,7.0,1.0,10.0,s,0.0,,1.824642870603965,0.21034455440180128,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.000080798414676,1.1542630668032977e-05,7.011501348270841,0.0016430497529772278,-0.006770179001339943,7.35325361172261e-05
4.2,3.0,7.0,1.0,10.0,s,0.0,200.0,1.8325172666878988,0.21152834649090335,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.0001679273827975,2.398962611392465e-05,7.011067697398018,0.0015810996282883088,-0.006462557637539508,7.811658201606018e-05
4.2,3.0,7.0,1.0,10.0,s,0.0,50.0,1.8196801296673348,0.2095977751001561,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999956427721301,6.224611242698432e-06,7.006275451392193,0.0008964930560276331,-0.0037477876900197985,0.00013451208956232274
4.2,3.0,7.0,1.0,10.0,s,1.0,,1.824642870603965,0.21034455440180128,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.000080798411419,1.1542630202754367e-05,7.0115014173033074,0.001643059614758207,-0.006770219874871525,7.353253611722622e-05
4.2,3.0,7.0,1.0,10.0,s,1.0,200.0,1.8231009538490586,0.21011258946639244,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.000063117255689,9.016750812662622e-06,7.003165794474121,0.0004522563534458917,-0.0018391449889267675,7.722888332967145e-05
4.2,3.0,7.0,1.0,10.0,s,1.0,50.0,2.274829428361662,0.275338991903704,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999670543184748,4.7065259321727683e-05,7.016627095944645,0.002375299420663549,-0.010044059726427464,0.00013548311049250763
4.2,3.0,7.0,1.0,10.0,s,2.0,,1.9007163625174897,0.22172056977862378,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.000033579712107,4.797101729562111e-06,7.022689973183785,0.003241424740540693,-0.013411268470318986,7.790869556389633e-05
4.2,3.0,7.0,1.0,10.0,s,2.0,200.0,1.9030236165406818,0.22206341118782352,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,7.000035377936273,5.05399089613588e-06,7.026080722114196,0.0037258174448851883,-0.015410015004607348,8.184213090670574e-05
4.2,3.0,7.0,1.0,10.0,s,2.0,50.0,1.9484003970238042,0.22877840799916077,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999864159298787,1.9405814458980535e-05,7.033780761417717,0.004825823059673796,-0.020044753374336647,0.00013826712386002393
4.2,3.0,7.0,1.0,10.0,s,4.0,,1.8693120837011936,0.21704104529182577,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999938251794551,8.821172207034473e-06,7.044407983767478,0.006343997681068255,-0.02624363528828956,9.865399261745067e-05
4.2,3.0,7.0,1.0,10.0,s,4.0,200.0,1.8813722606145584,0.21884097363001934,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999907814911473,1.316929836102178e-05,7.050016811293542,0.007145258756220281,-0.02954942694578483,0.00010115781373233634
4.2,3.0,7.0,1.0,10.0,s,4.0,50.0,1.8433288112890933,0.2131514128478133,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999952755667621,6.74919033981171e-06,7.034332809493528,0.004904687070504034,-0.020317382297057283,0.0001528105835259552
4.2,3.0,7.0,1.0,10.0,s,8.0,,1.8654764886017854,0.21646786700516055,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999761879813261,3.401716953416971e-05,7.0808056133047375,0.011543659043533923,-0.04758124061105296,0.00013018442070888284
4.2,3.0,7.0,1.0,10.0,s,8.0,200.0,1.8604704905446832,0.2157192614599913,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999747641734425,3.60511807964465e-05,7.082835191489039,0.011833598784148438,-0.04876718399794758,0.00013502249121109399
4.2,3.0,7.0,1.0,10.0,s,8.0,50.0,1.846104959391346,0.2135677467480618,0.10047264185530486,0.10216823527963198,0.102262255348607,1.1070300431675677,6.999919340907492,1.152272750117232e-05,7.0839208825884725,0.011988697512638933,-0.04929536584499769,0.00018610924905967436
4.2,3.0,7.0,1.0,10.0,p,0.0,,1.8284912937174922,0.21092327786087606,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000079208476777,1.1315496682381568e-05,7.01130834695416,0.0016154781363085949,-0.006656814366360225,7.048124493058331e-05
4.2,3.0,7.0,1.0,10.0,p,0.0,200.0,1.8321402516541416,0.21147169987850326,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.00014690290196,2.0986128851469793e-05,7.008650927527331,0.0012358467896186806,-0.005042978914492351,7.425241163034913e-05
4.2,3.0,7.0,1.0,10.0,p,0.0,50.0,1.789238954592075,0.20500540030365,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000163631693472,2.337595621033322e-05,7.017602452308102,0.0025146360440146003,-0.010332374622652114,0.00012165010854341787
4.2,3.0,7.0,1.0,10.0,p,1.0,,1.8284912937174922,0.21092327786087606,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000079208461269,1.1315494467010825e-05,7.011308314093635,0.0016154734419478853,-0.006656794897027523,7.04812449305837e-05
4.2,3.0,7.0,1.0,10.0,p,1.0,200.0,1.8299910519913658,0.21114872097254847,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000147722773121,2.1103253302940622e-05,7.012616318977913,0.0018023312825589904,-0.007389866148692159,7.359622612915367e-05
4.2,3.0,7.0,1.0,10.0,p,1.0,50.0,1.803109991336254,0.207100448300519,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000147250042473,2.1035720353295468e-05,7.010691480888212,0.0015273544126017669,-0.006249847545783768,0.00013079895937246065
4.2,3.0,7.0,1.0,10.0,p,2.0,,1.9054631230116044,0.22242575898311198,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000033056660892,4.722380127450013e-06,7.022148555873345,0.003164079410477884,-0.013092022261396451,7.465946008026737e-05
4.2,3.0,7.0,1.0,10.0,p,2.0,200.0,1.9146331161574335,0.22378646301641575,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000097875606756,1.3982229536603694e-05,7.016802286913394,0.002400326701913385,-0.009895131906563477,7.739373333807466e-05
4.2,3.0,7.0,1.0,10.0,p,2.0,50.0,2.2208296140670565,0.26786396761268455,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000040449911093,5.778558727520533e-06,7.034027805620552,0.004861115088650233,-0.020087856578380265,0.00013287156488760526
4.2,3.0,7.0,1.0,10.0,p,4.0,,1.8741801941618887,0.2177680118805204,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,6.99993987861131,8.588769812816516e-06,7.043196279483394,0.006170897069056254,-0.025531929867314954,9.443072915417851e-05
4.2,3.0,7.0,1.0,10.0,p,4.0,200.0,1.86860600864365,0.21693555821735533,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,6.999871838325185,1.830881068785674e-05,7.048294867969705,0.00689926685281504,-0.02856198369611003,9.93397750084149e-05
4.2,3.0,7.0,1.0,10.0,p,4.0,50.0,1.9082709429395885,0.2228426279768689,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,7.000065263969411,9.323424201568287e-06,7.054127913161302,0.007732559023043198,-0.031860824352911765,0.0001490570274621633
4.2,3.0,7.0,1.0,10.0,p,8.0,,1.8698590257196601,0.21712274981157786,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,6.999767448727972,3.322161028965606e-05,7.078488170653154,0.01121259580759342,-0.04623250066905311,0.00012453875194909394
4.2,3.0,7.0,1.0,10.0,p,8.0,200.0,1.8716376593913526,0.21738840008865137,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,6.999747849158614,3.602154876945564e-05,7.072347165751751,0.010335309393107244,-0.04267348482098084,0.0001287413607898122
4.2,3.0,7.0,1.0,10.0,p,8.0,50.0,1.874549745646882,0.21782317460865736,0.09852687134792301,0.10019871400669117,0.100291424282052,1.0938919671280436,6.9996897058272465,4.432773896478892e-05,7.0991603387061515,0.014165762672307356,-0.05825413892863848,0.00018516789105185017
4.2,3.0,7.0,1.0,15.0,avg,0.0,,1.8233559036057787,0.21015094757758385,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000091833409984,1.3119058569139546e-05,7.010306764696708,0.0014723949566725228,-0.006044792851780671,7.200590015604475e-05
4.2,3.0,7.0,1.0,15.0,avg,0.0,200.0,1.834379851218428,0.21180815328893116,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.0000851092180465,1.21584597209282e-05,7.002861066001688,0.0004087237145268422,-0.0016436793799973217,7.48246031258698e-05
4.2,3.0,7.0,1.0,15.0,avg,0.0,50.0,2.2869067154168037,0.276997825995705,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.0002819646596155,4.0280665659356684e-05,7.022984251568947,0.003283464509849589,-0.013414072032711727,0.00012782852342395405
4.2,3.0,7.0,1.0,15.0,avg,1.0,,1.8233559036057787,0.21015094757758385,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000091833474027,1.3119067718138564e-05,7.010306533610727,0.0014723619443895838,-0.006044656256178771,7.200590015604493e-05
4.2,3.0,7.0,1.0,15.0,avg,1.0,200.0,1.829702824183778,0.21110539858715605,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000108875509554,1.5553644221962975e-05,7.00868493244545,0.0012407046350643317,-0.005075881886840588,7.448590198478108e-05
4.2,3.0,7.0,1.0,15.0,avg,1.0,50.0,2.2469983154359165,0.2714982186265315,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000118204872844,1.6886410406234476e-05,7.009588599405872,0.0013697999151246318,-0.0056063299850320665,0.00013225563395978204
4.2,3.0,7.0,1.0,15.0,avg,2.0,,1.900519873303976,0.22169136672714695,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000037724636877,5.389233839509748e-06,7.020315958727522,0.0029022798182174775,-0.011983269537853154,7.587344281847936e-05
4.2,3.0,7.0,1.0,15.0,avg,2.0,200.0,1.8969670214161276,0.2211631605509127,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000038525436169,5.503633738460475e-06,7.01859865064093,0.0026569500915614797,-0.010970095597719366,8.028256187101757e-05
4.2,3.0,7.0,1.0,15.0,avg,2.0,50.0,1.9010277317505577,0.22176684480153777,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,7.000171312884396,2.4473269199378122e-05,7.024690658074101,0.0035272368677286637,-0.01447969208725497,0.00013233608422866524
4.2,3.0,7.0,1.0,15.0,avg,4.0,,1.8706685206151408,0.21724366244227283,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.999929151711516,1.012118406913081e-05,7.039780295342885,0.005682899334697821,-0.02348472745002031,9.494237699841156e-05
4.2,3.0,7.0,1.0,15.0,avg,4.0,200.0,1.8716411299404885,0.21738891836308372,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.9999660286758605,4.853046305644934e-06,7.045148591414437,0.00644979877349096,-0.02660690087894442,9.869140543318378e-05
4.2,3.0,7.0,1.0,15.0,avg,4.0,50.0,1.8771221855179736,0.21820706978518703,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.999946019950886,7.71143558773803e-06,7.030341421470263,0.004334488781466155,-0.017937481261170368,0.0001518548775572913
4.2,3.0,7.0,1.0,15.0,avg,8.0,,1.8660652957280557,0.21655587913365834,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.999731683515746,3.833092632201028e-05,7.072620960483142,0.010374422926163085,-0.04275381164515698,0.00012378251262714482
4.2,3.0,7.0,1.0,15.0,avg,8.0,200.0,1.8678282212031936,0.21681934357227986,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.9997411537560765,3.697803484621025e-05,7.074773208046706,0.010681886863815089,-0.0439974093151716,0.00012627794161511026
4.2,3.0,7.0,1.0,15.0,avg,8.0,50.0,1.8685696046119065,0.2169301191596064,0.1016895749483191,0.10339999580103844,0.10349483340720965,1.1152228236885098,6.999791486825131,2.9787596409797906e-05,7.062890242006641,0.008984320286662977,-0.037064107431073245,0.00017990097850592167
